,schoolyear,County,DistrictName,SchoolName,Percent
9231,2013-14,Spokane,Spokane School District,ROOSEVELT ELEMENTARY,0.59494
9232,2013-14,Spokane,Spokane School District,REGAL ELEMENTARY,0.0625
9233,2013-14,Spokane,Spokane School District,STEVENS ELEMENTARY,0.30769
9234,2013-14,Spokane,Spokane School District,WILLARD ELEMENTARY,0.67568
9235,2013-14,Spokane,Spokane School District,FRANCES SCOTT ELEMENTARY,0.3662
9236,2013-14,Spokane,Spokane School District,JEFFERSON ELEMENTARY,0.35135
9237,2013-14,Spokane,Spokane School District,FRANKLIN ELEMENTARY,0.43182
9238,2013-14,Spokane,Spokane School District,AUDUBON ELEMENTARY,0.32308
9239,2013-14,Spokane,Spokane School District,COOPER ELEMENTARY,0.4625
9240,2013-14,Spokane,Spokane School District,BEMISS ELEMENTARY,0.22222
9241,2013-14,Spokane,Spokane School District,ADAMS ELEMENTARY,0.33333
9242,2013-14,Spokane,Spokane School District,WHITMAN ELEMENTARY,0.2451
9243,2013-14,Spokane,Spokane School District,BROWNE ELEMENTARY,0.64615
9244,2013-14,Spokane,Spokane School District,HUTTON ELEMENTARY,0.69118
9245,2013-14,Spokane,Spokane School District,WILSON ELEMENTARY,0.63265
9246,2013-14,Spokane,Spokane School District,FINCH ELEMENTARY,0.38202
9247,2013-14,Spokane,Spokane School District,ARLINGTON ELEMENTARY,0.52809
9248,2013-14,Spokane,Spokane School District,MADISON ELEMENTARY,0.575
9249,2013-14,Spokane,Spokane School District,RIDGEVIEW ELEMENTARY,0.71642
9250,2013-14,Spokane,Spokane School District,LINCOLN HEIGHTS ELEMENTARY,0.51807
9251,2013-14,Spokane,Spokane School District,LIDGERWOOD ELEMENTARY,0.45763
9252,2013-14,Spokane,Spokane School District,HAMBLEN ELEMENTARY,0.69014
9253,2013-14,Spokane,Spokane School District,LINWOOD ELEMENTARY,0.68657
9254,2013-14,Spokane,Spokane School District,BALBOA ELEMENTARY,0.80952
9255,2013-14,Spokane,Spokane School District,INDIAN TRAIL ELEMENTARY,0.5
9256,2013-14,Spokane,Spokane School District,LONGFELLOW ELEMENTARY,0.30488
9257,2013-14,Spokane,Spokane School District,LOGAN ELEMENTARY,0.29333
9258,2013-14,Spokane,Spokane School District,GARFIELD ELEMENTARY,0.35821
9259,2013-14,Spokane,Spokane School District,GRANT ELEMENTARY,0.30189
9260,2013-14,Spokane,Spokane School District,MULLAN ROAD ELEMENTARY,0.46053
9261,2013-14,Spokane,Spokane School District,WOODRIDGE ELEMENTARY,0.66071
9262,2013-14,Spokane,Spokane School District,MORAN PRAIRIE ELEMENTARY,0.55
9263,2013-14,Spokane,Mead School District,SHILOH HILLS ELEMENTARY,0.27397
9264,2013-14,Spokane,Central Valley School District,OPPORTUNITY ELEMENTARY,0.56061
9265,2013-14,Spokane,Central Valley School District,BROADWAY ELEMENTARY,0.61905
9266,2013-14,Spokane,Central Valley School District,PROGRESS ELEMENTARY SCHOOL,0.75
9267,2013-14,Spokane,Cheney School District,SUNSET ELEMENTARY,0.45455
9268,2013-14,Spokane,Cheney School District,BETZ ELEMENTARY,0.5641
9269,2013-14,Spokane,Cheney School District,WINDSOR ELEMENTARY,0.45161
9270,2013-14,Spokane,Cheney School District,SALNAVE ELEMENTARY,0.69697
9271,2013-14,Spokane,East Valley School District (Spokane),CONTINUOUS CURRICULUM SCHOOL,0.52941
9272,2013-14,Spokane,East Valley School District (Spokane),TRENT SCHOOL,0.60638
9273,2013-14,Spokane,East Valley School District (Spokane),OTIS ORCHARDS SCHOOL,0.28261
9274,2013-14,Spokane,East Valley School District (Spokane),TRENTWOOD SCHOOL,0.56944
9275,2013-14,Spokane,East Valley School District (Spokane),EAST FARMS STEAM SCHOOL,0.39344
9276,2013-14,Spokane,West Valley School District (Spokane),SETH WOODARD ELEMENTARY,0.47059
9277,2013-14,Spokane,West Valley School District (Spokane),ORCHARD CENTER ELEMENTARY,0.58537
9278,2013-14,Spokane,West Valley School District (Spokane),NESS ELEMENTARY,0.80556
9279,2013-14,Spokane,Deer Park School District,DEER PARK ELEMENTARY,0.66423
9280,2013-14,,Riverside School District,CHATTAROY ELEMENTARY,0.38462
9281,2013-14,,Riverside School District,RIVERSIDE ELEMENTARY,0.4359
9282,2013-14,,Onion Creek School District,ONION CREEK ELEMENTARY,
9283,2013-14,Stevens,Chewelah School District,GESS ELEMENTARY,0.17073
9284,2013-14,Stevens,Valley School District,VALLEY SCHOOL,0.5625
9285,2013-14,Stevens,Colville School District,HOFSTETTER ELEMENTARY,0.47826
9286,2013-14,,Loon Lake School District,LOON LAKE ELEMENTARY SCHOOL,0.23077
9287,2013-14,,Columbia (Stevens) School District,COLUMBIA HIGH AND ELEMENTARY,
9288,2013-14,Stevens,Mary Walker School District,SPRINGDALE ELEMENTARY,0.5
9289,2013-14,Stevens,Kettle Falls School District,KETTLE FALLS ELEMENTARY SCHOOL,0.82609
9290,2013-14,Thurston,Yelm School District,FORT STEVENS ELEMENTARY,0.47619
9291,2013-14,Thurston,North Thurston Public Schools,LYDIA HAWK ELEMENTARY,0.21667
9292,2013-14,Thurston,North Thurston Public Schools,LACEY ELEMENTARY,0.55128
9293,2013-14,Thurston,North Thurston Public Schools,MEADOWS ELEMENTARY,0.7541
9294,2013-14,Thurston,North Thurston Public Schools,PLEASANT GLADE ELEMENTARY,0.32051
9295,2013-14,Thurston,Olympia School District,GARFIELD ELEMENTARY SCHOOL,0.23077
9296,2013-14,Thurston,Rainier School District,RAINIER ELEMENTARY SCHOOL,0.62903
9297,2013-14,Thurston,Rochester School District,ROCHESTER PRIMARY SCHOOL,0.49682
9298,2013-14,Wahkiakum,Wahkiakum School District,JULIUS A WENDT ELEMENTARY/JOHN C THOMAS MIDDLE SCHOOL,0.5
9299,2013-14,,Dixie School District,DIXIE ELEMENTARY SCHOOL,
9300,2013-14,Walla Walla,Walla Walla Public Schools,BLUE RIDGE ELEMENTARY,0.26667
9301,2013-14,Walla Walla,College Place School District,DAVIS ELEMENTARY,0.75385
9302,2013-14,Walla Walla,Touchet School District,TOUCHET ELEM & HIGH SCHOOL,0.36364
9303,2013-14,Walla Walla,Columbia (Walla Walla) School District,COLUMBIA ELEMENTARY,0.35185
9304,2013-14,,Waitsburg School District,WAITSBURG ELEMENTARY SCHOOL,0.52941
9305,2013-14,Walla Walla,Prescott School District,PRESCOTT ELEMENTARY SCHOOL,
9306,2013-14,Whatcom,Bellingham School District,ROOSEVELT ELEMENTARY SCHOOL,0.38356
9307,2013-14,Whatcom,Bellingham School District,SILVER BEACH ELEMENTARY SCHOOL,0.73973
9308,2013-14,Whatcom,Bellingham School District,LOWELL ELEMENTARY SCHOOL,0.57143
9309,2013-14,Whatcom,Bellingham School District,LARRABEE ELEMENTARY SCHOOL (CLOSED AFTER 2014-2015 SCHOOL YEAR),0.72222
9310,2013-14,Whatcom,Bellingham School District,GENEVA ELEMENTARY SCHOOL,0.74627
9311,2013-14,Whatcom,Bellingham School District,COLUMBIA ELEMENTARY SCHOOL,0.775
9312,2013-14,Whatcom,Bellingham School District,SUNNYLAND ELEMENTARY SCHOOL,0.39474
9313,2013-14,Whatcom,Bellingham School District,CARL COZIER ELEMENTARY SCHOOL,0.21739
9314,2013-14,Whatcom,Bellingham School District,HAPPY VALLEY ELEMENTARY SCHOOL,0.68254
9315,2013-14,Whatcom,Bellingham School District,ALDERWOOD ELEMENTARY SCHOOL,0.33333
9316,2013-14,Whatcom,Bellingham School District,PARKVIEW ELEMENTARY SCHOOL,0.79545
9317,2013-14,Whatcom,Bellingham School District,NORTHERN HEIGHTS ELEMENTARY SCHL,0.32143
9318,2013-14,Whatcom,Ferndale School District,CENTRAL ELEMENTARY,0.69565
9319,2013-14,Whatcom,Ferndale School District,LUMMI TRIBAL ELEMENTARY SCHOOL(CLOSED),0.45946
9320,2013-14,Whatcom,Nooksack Valley School District,SUMAS ELEMENTARY,0.55882
9321,2013-14,Whatcom,Nooksack Valley School District,EVERSON ELEMENTARY,0.66667
9322,2013-14,Whatcom,Nooksack Valley School District,NOOKSACK ELEMENTARY,0.71642
9323,2013-14,Whatcom,Mount Baker School District,ACME ELEMENTARY,0.57143
9324,2013-14,Whatcom,Mount Baker School District,HARMONY ELEMENTARY,0.73333
9325,2013-14,Whatcom,Mount Baker School District,KENDALL ELEMENTARY,0.64815
9326,2013-14,Whitman,Tekoa School District,TEKOA ELEMENTARY SCHOOL,
9327,2013-14,Whitman,Rosalia School District,ROSALIA ELEMENTARY & SECONDARY SCHOOL,0.41667
9328,2013-14,,Union Gap School District,UNION GAP SCHOOL,0.28947
9329,2013-14,Yakima,Yakima School District,GARFIELD ELEMENTARY SCHOOL,0.40426
9330,2013-14,Yakima,Yakima School District,MCKINLEY ELEMENTARY SCHOOL,0.28986
9331,2013-14,Yakima,Yakima School District,RIDGEVIEW ELEMENTARY,0.25926
9332,2013-14,Yakima,Yakima School District,ROOSEVELT ELEMENTARY SCHOOL,0.01053
9333,2013-14,Yakima,Yakima School District,ADAMS ELEMENTARY SCHOOL,0.24299
9334,2013-14,Yakima,Yakima School District,HOOVER ELEMENTARY SCHOOL,0.12712
9335,2013-14,Yakima,Yakima School District,GILBERT ELEMENTARY SCHOOL,0.15957
9336,2013-14,Yakima,Yakima School District,NOB HILL ELEMENTARY SCHOOL,0.37234
9337,2013-14,Yakima,Yakima School District,MCCLURE ELEMENTARY SCHOOL,0.30693
9338,2013-14,Yakima,Yakima School District,BARGE-LINCOLN ELEMENTARY SCHOOL,0.41593
9339,2013-14,Yakima,Yakima School District,ROBERTSON ELEMENTARY,0.01818
9340,2013-14,Yakima,Yakima School District,WHITNEY ELEMENTARY,0.17895
9341,2013-14,Yakima,Yakima School District,MARTIN LUTHER KING JR ELEMENTARY,0.17895
9342,2013-14,Yakima,East Valley School District (Yakima),MOXEE ELEMENTARY,0.38182
9343,2013-14,Yakima,East Valley School District (Yakima),EAST VALLEY ELEMENTARY,0.325
9344,2013-14,Yakima,Selah School District,JOHN CAMPBELL PRIMARY SCHOOL (CLOSED AFTER 2014-2015 SCHOOL YEAR),0.5122
9345,2013-14,Yakima,Selah School District,ROBERT S LINCE ELEMENTARY (CLOSED AFTER 2014-2015 SCHOOL YEAR),0.57396
9346,2013-14,Yakima,Mabton School District,ARTZ FOX ELEMENTARY,0.04878
9347,2013-14,Yakima,Grandview School District,MCCLURE ELEMENTARY SCHOOL,0.19792
9348,2013-14,Yakima,Grandview School District,THOMPSON ELEMENTARY SCHOOL,0.44737
9349,2013-14,Yakima,Grandview School District,SMITH ELEMENTARY SCHOOL,0.09375
9350,2013-14,Yakima,Sunnyside School District,OUTLOOK ELEMENTARY SCHOOL,0.38596
9351,2013-14,Yakima,Toppenish School District,GARFIELD ELEMENTARY SCHOOL,0.44928
9352,2013-14,Yakima,Toppenish School District,LINCOLN ELEMENTARY SCHOOL,0.39394
9353,2013-14,Yakima,Toppenish School District,KIRKWOOD ELEMENTARY SCHOOL,0.38636
9354,2013-14,Yakima,Granger School District,ROOSEVELT ELEMENTARY,0.2093
9355,2013-14,Yakima,Zillah School District,HILTON ELEMENTARY SCHOOL,0.48837
9356,2013-14,Yakima,Wapato School District,SATUS ELEMENTARY,0.1844
9357,2013-14,Yakima,Wapato School District,CAMAS ELEMENTARY (CLOSED AFTER 2017-2018 SCHOOL YEAR),0.01613
9358,2013-14,Yakima,Wapato School District,ADAMS ELEMENTARY,0.2
9359,2013-14,Yakima,West Valley School District (Yakima),WIDE HOLLOW ELEMENTARY,0.72131
9360,2013-14,Yakima,West Valley School District (Yakima),MOUNTAINVIEW ELEMENTARY,0.46429
9361,2013-14,Yakima,West Valley School District (Yakima),AHTANUM VALLEY ELEMENTARY,0.59649
9362,2013-14,Yakima,West Valley School District (Yakima),SUMMITVIEW ELEMENTARY,0.32813
9363,2013-14,Yakima,West Valley School District (Yakima),APPLE VALLEY ELEMENTARY,0.45902
9364,2013-14,Yakima,West Valley School District (Yakima),COTTONWOOD ELEMENTARY SCHOOL,0.77612
9365,2013-14,Yakima,Mount Adams School District,HARRAH ELEMENTARY SCHOOL,0.26374
9366,2013-14,King,Kent School District,MILLENNIUM ELEMENTARY SCHOOL,0.20225
9367,2013-14,,Wellpinit School District #49,WELLPINIT ELEMENTARY SCHOOL,0.37931
9368,2013-14,Pierce,Franklin Pierce School District,MIDLAND ELEMENTARY,0.49412
9369,2013-14,Yakima,Toppenish School District,VALLEY VIEW ELEMENTARY,0.2029
9370,2013-14,Franklin,Pasco School District,VIRGIE ROBINSON ELEMENTARY,0.03571
9371,2013-14,Grays Harbor,Taholah School District,TAHOLAH ELEMENTARY & MIDDLE SCHOOL,0.08333
9372,2013-14,Pierce,Tacoma School District,HELEN STAFFORD ELEMENTARY SCHOOL,0.43617
9373,2013-14,Pend Oreille,Selkirk School District,SELKIRK ELEMENTARY SCHOOL,0.54545
9374,2013-14,Clallam,Port Angeles School District,ROOSEVELT ELEMENTARY SCHOOL,0.61364
9375,2013-14,Whatcom,Bellingham School District,WADE KING ELEMENTARY SCHOOL,0.53425
9376,2013-14,Clark,Evergreen School District (Clark),ENDEAVOUR ELEMENTARY SCHOOL,0.53782
9377,2013-14,Yakima,Sunnyside School District,SUN VALLEY ELEMENTARY SCHOOL,0.36476
9378,2013-14,Grant,Moses Lake School District,SAGE POINT ELEMENTARY SCHOOL,0.7
9379,2013-14,Franklin,Pasco School District,CAPTAIN GRAY EARLY LEARNING CENTER (CLOSED AFTER 2014-2015 SCHOOL YEAR),0.11947
9380,2013-14,King,Kent School District,PANTHER LAKE ELEMENTARY SCHOOL,0.13402
9381,2013-14,King,Renton School District,HONEY DEW ELEMENTARY,0.34066
9382,2013-14,Whatcom,Bellingham School District,CORDATA ELEMENTARY SCHOOL,0.57831
9383,2013-14,Grant,Moses Lake School District,PARK ORCHARD ELEMENTARY SCHOOL,0.16129
9384,2013-14,Walla Walla,Prescott School District,VISTA HERMOSA ELEMENTARY (CLOSED AFTER 2015-2016 SCHOOL YEAR),0.72727
9385,2013-14,Adams,Othello School District,WAHITIS ELEMENTARY SCHOOL,0.10753
9386,2013-14,Spokane,Cheney School District,PHIL SNOWDON ELEMENTARY,0.76563
9387,2015-16,,Washtucna School District,WASHTUCNA ELEMENTARY/HIGH SCHOOL,
9388,2015-16,Adams,Othello School District,LUTACAGA ELEMENTARY,0.05319
9389,2015-16,Adams,Othello School District,HIAWATHA ELEMENTARY SCHOOL,0.14433
9390,2015-16,Adams,Lind School District,LIND ELEMENTARY SCHOOL,1.0
9391,2015-16,,Ritzville School District,RITZVILLE GRADE SCHOOL,0.57143
9392,2015-16,Asotin,Clarkston School District,PARKWAY ELEMENTARY,0.37037
9393,2015-16,Asotin,Clarkston School District,GRANTHAM ELEMENTARY,0.19149
9394,2015-16,Asotin,Clarkston School District,HIGHLAND ELEMENTARY,0.025
9395,2015-16,Asotin,Clarkston School District,HEIGHTS ELEMENTARY,0.34091
9396,2015-16,Asotin,Asotin-Anatone School District,ASOTIN ELEMENTARY,0.71795
9397,2015-16,Benton,Kennewick School District,EASTGATE ELEMENTARY SCHOOL,0.03614
9398,2015-16,Benton,Kennewick School District,WESTGATE ELEMENTARY SCHOOL,0.06897
9399,2015-16,Benton,Kennewick School District,HAWTHORNE ELEMENTARY SCHOOL,0.14516
9400,2015-16,Benton,Kennewick School District,WASHINGTON ELEMENTARY SCHOOL,0.18987
9401,2015-16,Benton,Kennewick School District,EDISON ELEMENTARY SCHOOL,0.36134
9402,2015-16,Benton,Kennewick School District,VISTA ELEMENTARY SCHOOL,0.35484
9403,2015-16,Benton,Kennewick School District,CANYON VIEW ELEMENTARY SCHOOL,0.56757
9404,2015-16,Benton,Kennewick School District,SOUTHGATE ELEMENTARY SCHOOL,0.61053
9405,2015-16,Benton,Kennewick School District,SUNSET VIEW ELEMENTARY SCHOOL,0.4
9406,2015-16,Benton,Kennewick School District,LINCOLN ELEMENTARY SCHOOL,0.65476
9407,2015-16,Benton,Kennewick School District,CASCADE ELEMENTARY SCHOOL,0.48315
9408,2015-16,Benton,Kennewick School District,AMISTAD ELEMENTARY SCHOOL,0.01235
9409,2015-16,,Paterson School District,PATERSON ELEMENTARY SCHOOL,0.76471
9410,2015-16,Benton,Kiona-Benton City School District,KIONA-BENTON CITY PRIMARY SCHOOL,0.20952
9411,2015-16,Benton,Finley School District,FINLEY ELEMENTARY,0.45614
9412,2015-16,Benton,Prosser School District,KEENE-RIVERVIEW ELEMENTARY,0.17881
9413,2015-16,Benton,Prosser School District,WHITSTRAN ELEMENTARY,0.23077
9414,2015-16,Benton,Richland School District,JEFFERSON ELEMENTARY,0.125
9415,2015-16,Benton,Richland School District,MARCUS WHITMAN ELEMENTARY,0.125
9416,2015-16,Benton,Richland School District,LEWIS & CLARK ELEMENTARY SCHOOL,0.51807
9417,2015-16,Benton,Richland School District,JASON LEE ELEMENTARY SCHOOL,0.52273
9418,2015-16,Benton,Richland School District,SACAJAWEA ELEMENTARY,0.42529
9419,2015-16,Benton,Richland School District,TAPTEAL ELEMENTARY SCHOOL,0.48913
9420,2015-16,Benton,Richland School District,BADGER MOUNTAIN ELEMENTARY,0.66667
9421,2015-16,Benton,Richland School District,WILLIAM WILEY ELEMENTARY SCHOOL,0.78049
9422,2015-16,Chelan,Manson School District,MANSON ELEMENTARY,0.73333
9423,2015-16,Chelan,Entiat School District,PAUL RUMBURG ELEMENTARY,0.54545
9424,2015-16,Chelan,Lake Chelan School District,MORGEN OWINGS ELEMENTARY SCHOOL,0.35366
9425,2015-16,Chelan,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,0.42982
9426,2015-16,Chelan,Cascade School District,PESHASTIN DRYDEN ELEMENTARY,0.57746
9427,2015-16,Chelan,Cascade School District,BEAVER VALLEY SCHOOL,
9428,2015-16,Chelan,Wenatchee School District,LEWIS AND CLARK ELEMENTARY SCH,0.04878
9429,2015-16,Chelan,Wenatchee School District,COLUMBIA ELEMENTARY SCHOOL,0.25
9430,2015-16,Chelan,Wenatchee School District,MISSION VIEW ELEMENTARY SCHOOL,0.12222
9431,2015-16,Chelan,Wenatchee School District,WASHINGTON ELEMENTARY SCHOOL,0.45652
9432,2015-16,Chelan,Wenatchee School District,ABRAHAM LINCOLN ELEMENTARY,0.18841
9433,2015-16,Chelan,Wenatchee School District,JOHN NEWBERY ELEMENTARY,0.19118
9434,2015-16,Clallam,Port Angeles School District,JEFFERSON ELEMENTARY,0.62222
9435,2015-16,Clallam,Port Angeles School District,FRANKLIN ELEMENTARY,0.49206
9436,2015-16,Clallam,Port Angeles School District,HAMILTON ELEMENTARY,0.44286
9437,2015-16,Clallam,Port Angeles School District,DRY CREEK ELEMENTARY,0.6
9438,2015-16,Clallam,Crescent School District,CRESCENT SCHOOL,0.6
9439,2015-16,Clallam,Sequim School District,HELEN HALLER ELEMENTARY SCHOOL,0.33645
9440,2015-16,Clallam,Sequim School District,GREYWOLF ELEMENTARY SCHOOL,0.625
9441,2015-16,Clallam,Cape Flattery School District,NEAH BAY ELEMENTARY SCHOOL,0.44118
9442,2015-16,Clallam,Cape Flattery School District,CLALLAM BAY HIGH & ELEMENTARY,0.84615
9443,2015-16,Clallam,Quillayute Valley School District,FORKS ELEMENTARY SCHOOL,0.47191
9444,2015-16,Clark,Vancouver School District,LINCOLN ELEMENTARY SCHOOL,0.09231
9445,2015-16,Clark,Vancouver School District,HOUGH ELEMENTARY SCHOOL,0.34091
9446,2015-16,Clark,Vancouver School District,FRUIT VALLEY ELEMENTARY SCHOOL,0.21739
9447,2015-16,Clark,Vancouver School District,HARNEY ELEMENTARY SCHOOL,0.19048
9448,2015-16,Clark,Vancouver School District,PETER S OGDEN ELEMENTARY,0.18987
9449,2015-16,Clark,Vancouver School District,HAZEL DELL ELEMENTARY SCHOOL,0.10145
9450,2015-16,Clark,Vancouver School District,MINNEHAHA ELEMENTARY SCHOOL,0.5641
9451,2015-16,Clark,Vancouver School District,WALNUT GROVE ELEMENTARY,0.304
9452,2015-16,Clark,Vancouver School District,SALMON CREEK ELEMENTARY,0.31579
9453,2015-16,Clark,Vancouver School District,SARAH J ANDERSON ELEMENTARY,0.35294
9454,2015-16,Clark,Vancouver School District,LAKE SHORE ELEMENTARY,0.41071
9455,2015-16,Clark,Vancouver School District,BENJAMIN FRANKLIN ELEMENTARY,0.55172
9456,2015-16,Clark,Vancouver School District,GEORGE C MARSHALL ELEMENTARY,0.14
9457,2015-16,Clark,Vancouver School District,WASHINGTON ELEMENTARY,0.23214
9458,2015-16,Clark,Vancouver School District,DWIGHT D EISENHOWER ELEMENTARY,0.32584
9459,2015-16,Clark,Vancouver School District,MARTIN LUTHER KING ELEMENTARY,0.16
9460,2015-16,Clark,Vancouver School District,HARRY S TRUMAN ELEMENTARY SCHOOL,0.2043
9461,2015-16,Clark,Vancouver School District,SACAJAWEA ELEMENTARY SCHOOL,0.1875
9462,2015-16,Clark,Vancouver School District,FELIDA ELEMENTARY SCHOOL,0.46667
9463,2015-16,Clark,Vancouver School District,ROOSEVELT ELEMENTARY SCHOOL,0.17431
9464,2015-16,Clark,La Center School District,LA CENTER ELEMENTARY,0.42857
9465,2015-16,,Green Mountain School District,GREEN MOUNTAIN SCHOOL,0.83333
9466,2015-16,Clark,Washougal School District,HATHAWAY ELEMENTARY,0.53623
9467,2015-16,Clark,Washougal School District,GAUSE ELEMENTARY,0.53191
9468,2015-16,Clark,Washougal School District,CAPE HORN SKYE ELEMENTARY,0.67742
9469,2015-16,Clark,Evergreen School District (Clark),MILL PLAIN ELEMENTARY SCHOOL,0.30263
9470,2015-16,Clark,Evergreen School District (Clark),ORCHARDS ELEMENTARY SCHOOL,0.47826
9471,2015-16,Clark,Evergreen School District (Clark),ELLSWORTH ELEMENTARY SCHOOL,0.30435
9472,2015-16,Clark,Evergreen School District (Clark),SIFTON ELEMENTARY SCHOOL,0.29114
9473,2015-16,Clark,Evergreen School District (Clark),MARRION ELEMENTARY SCHOOL,0.16049
9474,2015-16,Clark,Evergreen School District (Clark),BURTON ELEMENTARY SCHOOL,0.125
9475,2015-16,Clark,Evergreen School District (Clark),CRESTLINE ELEMENTARY SCHOOL,0.44595
9476,2015-16,Clark,Evergreen School District (Clark),SILVER STAR ELEMENTARY SCHOOL,0.5443
9477,2015-16,Clark,Evergreen School District (Clark),SUNSET ELEMENTARY SCHOOL,0.44898
9478,2015-16,Clark,Evergreen School District (Clark),FIRCREST ELEMENTARY SCHOOL,0.55882
9479,2015-16,Clark,Evergreen School District (Clark),IMAGE ELEMENTARY SCHOOL,0.14433
9480,2015-16,Clark,Evergreen School District (Clark),RIVERVIEW ELEMENTARY SCHOOL,0.5
9481,2015-16,Clark,Evergreen School District (Clark),HEARTHWOOD ELEMENTARY SCHOOL,0.65753
9482,2015-16,Clark,Evergreen School District (Clark),BURNT BRIDGE CREEK ELEMENTARY SCH,0.54054
9483,2015-16,Clark,Evergreen School District (Clark),PIONEER ELEMENTARY SCHOOL,0.31304
9484,2015-16,Clark,Battle Ground School District,PLEASANT VALLEY PRIMARY,0.90909
9485,2015-16,Clark,Ridgefield School District,UNION RIDGE ELEMENTARY,0.34043
9486,2015-16,Columbia,Dayton School District,DAYTON ELEMENTARY SCHOOL,0.31818
9487,2015-16,Cowlitz,Longview School District,KESSLER ELEMENTARY SCHOOL,0.34884
9488,2015-16,Cowlitz,Longview School District,COLUMBIA VALLEY GARDEN ELEM SCHL,0.6129
9489,2015-16,Cowlitz,Longview School District,SAINT HELENS ELEMENTARY,0.26923
